ID Imagem,creation_time,Texto Post,Alvo do Humor,Tipos de Humor,Enquadramentos Antigênero,Comunidades de Sentido do Meme,surface.name,Objeto do Meme,Raça,Descrição da Página,URL da Página,Produtor do meme,Nome da Página,RedPill (Página),statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views
1783104939114131.jpg,2014-05-10T18:29:11-07:00,"CDC Diomedes:

Você me acompanha tem algum tempo, mas quer mesmo saber quem eu sou?

Eu entendo hoje que sempre fui um pálido rascunho do que eu nasci para ser. Eu descobri que toda a minha indignação cega que carreguei ao longo da minha vida tinha motivos. Eu aprendi que há uma glória e um orgulho em seguir minha verdadeira trilha.

Eu vivo para ser melhor do que fui ontem. Busco a excelência em tudo o que sou e faço.

Um corpo capaz de suportar os rigores da vida, mais forte, mais rápido, mais resistente.

Uma mente ágil e sagaz, que decifra o mistério e se adapta a qualquer situação.

Um emocional inabalável diante de qualquer tragédia.

Bens e recursos que me permitam conforto suficiente para meu viver, sem o luxo do desperdício.

Eu me doutrino para trabalhar em grupos, somando forças, mas antes de qualquer coisa, sou um líder. Conduzo aqueles sob minha responsabilidade para a segurança e para um bom resultado, através do trabalho, e antes de tudo, do exemplo.

Vivo sob férrea disciplina, e rígida justiça. Dou e tiro conforme o merecimento - principalmente de mim mesmo.

Não desperdiço minha força no combate inútil, mas se minha intervenção for necessária, afugento o medroso, desarmo o covarde, quebro a máscara do hipócrita e lanço ao chão o pretenso valente.

Vivo para vencer, mas a queda não me mantém no chão por muito tempo - não importa quantas vezes ela aconteça. Aprendo com ela, e não a lamento, pois ela me torna mais forte.

Abandono o indigno na consequência dos seus atos, mas estou disposto a dar minha vida por aquilo que valha a pena - mesmo que ela seja sacrificada aos poucos, todo dia, até o fim da minha vida.

Luto pelo certo, mesmo que meus métodos te pareçam injustos ou cruéis - é teu comodismo ou a mentira dos teus caminhos que te impedem de ver a validade dos meus atos.

Apesar de eu respeitar a regra justa, não me importo com a crítica emotiva ou premeditadamente lançada para me menosprezar. Minha consciência é meu juiz definitivo.

Você acha que eu vivo só para mim, mas todos os meus atos deixarão frutos para aqueles que me sucederem após minha morte.

Busco o salário digno, mas a única recompensa que me importa é ter feito o que eu tenho que fazer.

Sou aquilo que é necessário, não o que o mundo me pede.

Quer meu conselho? Esteja pronto para receber, se for preciso, o remédio amargo que cura.

Quer minha proteção? Faça-a por merecer, e ela será sua.

Quer caminhar ao meu lado? Esteja preparado para seguir meus passos, mesmo que tuas pernas não tenham o meu tamanho.

Quer ser minha companheira? Deixe tua intenção clara, e não me trate como um brinquedo - perceberei tua artimanha, e cairá em permanente desgraça. E assim como eu, viva para ser o que você nasceu para ser.

Você quer mesmo saber o que eu sou?

Sou aquilo que o mundo mais despreza, e aquilo do qual ele mais necessita.

Sou a rocha áspera que oculta em si, o calor que ameniza o Inverno.

O que sempre tinha que ser, mas tinha vergonha.

Aquilo que deu forma a esse mundo, e sempre existirá, mesmo que oculto na alma do escravo mais servil.

Sou um Homem.",NA,NA,"""Macho Beta""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,6,0,38,0,38,0,6,
2370936059909574.jpg,2015-01-21T12:59:34-08:00,"Frase por Doutrinador

Mais frases e aforismos fod@s você encontra aqui: http://mundorealista.com/forum/index.php

#Rikimaru",NA,NA,"""Macho Beta""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,17,0,149,0,149,0,40,
922499226762648.jpg,2024-09-14T06:21:22-07:00,Qual a profissão mais infiel na opinião de vocês?,Ideia/Grupo,Agressivo,"""Macho Beta""",MGTOW,Império AntiOtário,Homem,Não,Destruindo ilusões. Verdades desconfortáveis.,https://www.facebook.com/profile.php?id=61557839555414,Não,Império AntiOtário,Não,0,0,67,16,34,0,50,0,4,440
894897246051703.jpg,2014-02-16T06:03:44-08:00,"#Uey_tlatoani_Barãozin

Tá ligado né? Homem só pensa em meter. Tudo o que temos ao nosso redor brotou do chão de maneira mágica...

* retirado do A Voice for Men

*curta: Buffalo Channel",NA,NA,"""Macho Sigma""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Canal Bufalo ,Metendo a Real,Não,0,0,67,0,153,0,153,0,62,
4001565770087464.jpg,2014-02-18T16:24:11-08:00,"Sem extremismos. Mas certa prudência com mulher; nos é mais que exigida hoje. Mas deixemos pormenores de lado. *Trabalhe! (Estude! *Malhe, ou mexa seu corpo de algum modo produtivo. (caminhada). Não vai te matar.

Ocupe sua mente. Nunca pare de estudar. Temos magníficos livros supracitados nos nossos grupos. Leia-os.

""Conhecimento dá poder, mas só o caráter grangeia respeito.""
Bruce Lee

Curta também: <redacted_mention>",NA,NA,"""Macho Sigma""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,24,0,179,0,179,0,29,
1115621849711954.jpg,2014-07-24T11:11:56-07:00,"CDC: Crixus

Crédito: Erguer Masculino

Vão trabalhar seus cabra!!! rs",NA,NA,"""Macho Sigma""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,0,0,36,0,36,0,3,
2085506541885909.png,2015-01-11T08:28:56-08:00,"O homem que não faz da solidão sua amásia, logo não merece a existência de alguém continuamente ao seu lado, a princípio aprenda a ser feliz sozinho, pois mesmo se estiver acompanhado, não dependerá de indivíduos externos para sentir-se feliz.

Quando depositamos confiança em demasia e até mesmo em pequenas doses em pessoas que surgem em nosso dia a dia, momentaneamente é somente flores, mas por intermédio da convivência e do tempo, infelizmente as mesmas nos decepcionam com seus espinhos venenosos.

Há uma alternativa para não se entristecer ou perder tempo sentindo ira com esses indivíduos, buscando a temperança, o controle de suas emoções e claro, a solitude, o prazer de estar consigo mesmo.

Se por ventura encontrar pessoas que valham a pena estar ao lado, não despreze-as, mas se o contrário acontecer, não preciso dizer o que tem de fazer.

Romão.",,,"""Macho Sigma""",MGTOW,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,15,0,201,0,201,0,63,
584013257683968.jpg,2016-05-16T10:06:57-07:00,"Um dos Masculinistas americanos que tem meu respeito, os simplifica em quatro: Coragem, Força, Excelência e Honra.

Coragem, você tem quando é capaz de confrontar com correção, seus temores. Algo pode lhe prejudicar, mas isso não é fato certo, você faz assim mesmo? Você tem coragem. É algo novo, nunca fez antes, acha que pode fazer errado, mas faz? Coragem. Voce já fracassou mil vezes, mas tem que fazer, e tenta a milésima primeira? Coragem.

Força é a capacidade de realizar um trabalho, logo, não se resume apenas a força física. Se você precisa levar vinte sacos de cimento até um lugar, e consegue fazer, você tem força. Precisa fazer um calculo complexo e o realiza, você tem força. Você passa por uma situação de estresse, e o faz de forma controlada, você também tem força.

Se você não tem força, e precisa realizar um trabalho, tem que consegui-la. E sempre haverão os que tem menos ou mais que você.

O que nos leva até a Excelência. Ser o melhor possível, em tudo o que faz. Não se conformar em ser menos do que se pode. Não importa no que for.

Ela nos mostra que temos que ter Força, em tudo o que for necessário ser feito, e não apenas em nossas necessidades momentâneas, e que a Coragem tem que ser exercida sobre qualquer temor interno.

A Honra é o Pilar definitivo. Fazer o Certo, não importando as chances ou consequências. Cumprir um Dever, buscando principalmente a recompensa de vê-lo concluído.

A Honra nos leva a limites acima da Coragem, tornando nossas ações, atos da razão, e não apenas do instinto; nos faz procurar ter Força, em coisas que normalmente, não nos interessariam; e buscar a Excelência por algo maior que um prazer.

Apenas os que estão na busca por esses Pilares, podem clamar serem Homens de fato. Não os que buscam vantagens materiais transitórias, sexo farto, seu nome brilhando nos cartazes do mundo. Estas são consequências possíveis da masculinidade, mas não podem ser objetivos.

Mesmo que apenas após sua morte, todo Homem recebe seu quinhão pela sua conduta: ser reconhecido por ter sido, aquilo que o mundo esperava que ele fosse. Esse é o fundamento do Caminho para que todo Realista deseja encaminhar seus Confrades, não importa que palavras use, para isso.

E não há nenhum outro, que mereça ser trilhado.

Força e Honra.",,,"""Macho Sigma""",MGTOW,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,4,0,49,0,49,0,10,
9489196584437999.jpg,2017-04-07T02:03:32-07:00,Procede #MachosAlfa?,Si próprio,Afiliativo,"""Macho Sigma""",MGTOW,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,22,55,303,7,367,1,61,6619
530863833338907.jpg,2017-09-23T08:58:23-07:00,"Bom dia. 

Quero divulgar o nosso espaço alternativo oficial: o fórum Homens Realistas. Por que você deve fazer uma conta e participar desse fórum e ajudá-lo a crescer?

-Você pode se registrar em menos de 30 segundos com o seu facebook. Ou pode se registrar com um e-mail de sua escolha, no mesmo tempo.

-Anonimato é garantido (você pode trocar o seu nome depois de se registrar para qualquer nome que você queira usar)

-Liberdade de expressão: você pode postar absolutamente sobre qualquer assunto sem censura.

-Design agradável, tema leve, fórum rápido

-Rico conteúdo (inclusive textos clássicos da Real).

-Suporte de veteranos (inclusive há uma área para você fazer relatos).

Não perca seu tempo e junte-se Já ao maior fórum da Real!

Link: https://goo.gl/kG9qs9

Força & Honra!

#StaffdaReal",,,"""Macho Sigma""",MGTOW,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Homens Realistas,Metendo a Real,Não,0,0,3,0,52,0,52,0,4,3348
573003842295378.png,2017-10-04T03:30:00-07:00,É assim que tem de ser #MachosAlfa,NA,NA,"""Macho Sigma""",MGTOW,Clube do Macho Alfa,Homem,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,31,36,967,24,1033,0,238,18491
606713711860030.jpg,2023-12-19T15:54:53-08:00,"Às vezes, a independência e a paz começam assim..",NA,NA,"""Macho Sigma""",MGTOW,Homem Raiz Operacional,Homem,Não,Página central e fundadora do Grupo Homem Raiz Operacional,https://www.facebook.com/homem.raiz.operacional,Não,Homem Raiz Operacional,Sim,0,0,6,0,73,21,94,0,10,5141
1106141350723295.jpg,2024-05-27T17:05:49-07:00,"Uma verdade absoluta: homem solteiro não está perdendo nada.
#redpill #antiotario #rafaelaires",NA,NA,"""Macho Sigma""",MGTOW,Império AntiOtário,Homem,Não,Destruindo ilusões. Verdades desconfortáveis.,https://www.facebook.com/profile.php?id=61557839555414,O útlimo dos honrados,Império AntiOtário,Não,0,0,36,0,108,18,126,0,16,1336
1520842321912847.jpg,2015-07-23T04:55:23-07:00,"""Limitar suas conclusões pelo que vê, é estar desapegado ao ponto de ser imparcial à qualquer julgamento.""

Curta: Erguer Masculino

- Crixus",NA,NA,"""Mangina""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,0,0,75,0,75,0,10,
575408748455904.jpg,2018-08-23T03:43:48-07:00,"BOM DIA !!!
Aprenda a ser Livre. Não mendigue sentimentos.
Quem quer estar com você simplesmente está.",NA,NA,"""Mangina""",MGTOW,Anti Feminismo,,,"Não preciso do feminismo, pois os problemas dos homens são tão importantes quanto os meus! By MandyM.",https://www.facebook.com/antifeminismo2020,Não,Anti Feminismo,Não,0,0,3,1,20,3,24,0,5,4496
923673563164270.jpg,2019-01-22T14:55:36-08:00,Você merece muito mais ! acredite !,NA,NA,"""Mangina""",MGTOW,Homem Honrado 86,,,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Homem Honrado,Homem Honrado 86,Não,0,0,0,0,12,0,12,0,20,549
1164016408474140.jpg,2021-11-27T09:02:36-08:00,""" Por favor, me dá um 'oi'! Preciso de sua validação, minha deusa! Sem a aprovação da mamãe, irmã e de outras mulheres, eu não sou ninguém.""

O dia a dia de um homem de alma fraca, dependente da aprovação feminina: deprimente.

Não seja esse homem: em hipótese alguma.",Ideia/Grupo,Agressivo,"""Mangina""",MGTOW,Homem Honrado 86,Homem,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,5,0,5,0,2,324
1003527514917430.jpg,2022-08-09T08:03:44-07:00,Sapoha nem precisa de Legenda 😂🤣😂🤣😂🤣,Terceiro,Agressivo,"""Mangina""",MGTOW,Homem Honrado 86,Homem,,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,10,12,6,0,19,0,0,860
596644123015464.jpg,2022-04-20T02:46:52-07:00,Exatamente o que elas fazem com todos nós: 98% é assim.,NA,NA,"""Masculinidade Frágil""",MGTOW,Homem Honrado 86,Homem,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,3,0,3,0,0,421
1121115342901558.jpg,2023-06-25T05:13:52-07:00,Fanfic fraca: NOTA DÓ. PS: mantenha sempre uma distância segura de MSOL.,Ideia/Grupo,Agressivo,"""MSOL""",MGTOW,Homem Honrado 86,Mulher,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,1,39,46,0,85,0,6,12128
2108827892865378.jpg,2024-01-12T08:28:51-08:00,"Vejo muitas mulheres que são mães solteiras querendo diminuir homens que não querem se relacionar com elas. 

Homens que estão evoluindo, que não tem filhos. Homens que reconhecem seu valor.

Hipócrisia feminina, não aceitar que os homens tem direito de escolha e não é obrigado a salvar você da sua crise de carência e más escolhas. 

O Último dos Honrados",NA,NA,"""MSOL""",MGTOW,O HOMEM DA CASA,Mulher,Não,"Essa página visa promover os valores masculinos tradicionais em meio a uma sociedade ""mimizenta pol",https://www.facebook.com/ohomemdacasa2,Não,O HOMEM DA CASA,Não,0,0,86,1,390,53,446,0,35,14051
455246320794539.jpg,2024-06-22T16:19:37-07:00,Como é milha filha? Melhor você voltar a estudar e não fazer filho.,Ideia/Grupo,Agressivo,"""MSOL""",MGTOW,Império AntiOtário,Mulher,Não,Destruindo ilusões. Verdades desconfortáveis.,https://www.facebook.com/profile.php?id=61557839555414,Não,Império AntiOtário,Não,0,0,145,184,160,3,351,2,48,52829
1117743116420833.jpg,2014-11-15T11:39:21-08:00,"Muitas mulheres se acham ""intocáveis"". Claro, há homens também que são assim, mas vamos dirigir este texto às mulheres por questão de foco. E estas mulheres que se denominam ""intocáveis"" são, em sua maioria, muito bonitas. Este poder prepotente que elas adquirem variam do fator que tudo quanto é otário move infernos para agrada-la, portanto, ela se acha no poder de fazer qualquer coisa.

Este pensamento mesquinho e ignorante traz sérios problemas à mulher, pois uma vez que ela desconhece o perigo, ou melhor, finge não vê-lo e/ou se acha forte o suficiente para não ser afetada por ele, ela o ignora e desativa todas as suas defesas, voltando-se, ainda mais, pro lado emocional e ignorando, de fato, o lado racional. Esta atitude coloca a mulher em muitas situações perigosas à sua integridade física, mental, psicológica, moral e ideológica. Ela faz tudo o que lhe bem entender se achando ""imune"" aos problemas comuns e rotineiros e se esquece da maldade do mundo, caindo, assim, em situações totalmente desesperadoras.

Alguns exemplos destes fatos são as meninas ""inocentes"" que gravam vídeos e tiram fotos se despindo ou transando para agradar o namorado (ou qualquer outro idiota) e este, ainda mais trouxa, parecendo uma criança querendo se auto-afirmar, espalha para todo mundo este material. Você pode pensar que a culpa é do cara que foi confiado a mídia e, mesmo assim, o compartilhou, porém, pense comigo: se fosse uma moça racional e lógica, que avalia suas atitudes pela razão e não pela emoção, ela faria tal ato mesmo tendo consciência da facilidade atual de compartilhamentos de dados e os inúmeros casos anteriores semelhantes? Por acaso não é justamente o que eu descrevi acima, um caso de prepotência onde a moça se acha ""intocável"" e ""imune"" ao mal que isso poderia lhe acarretar? Pois é...

Como acontece no exemplo acima, por muitas vezes, ainda assim, as mulheres são vistas e julgadas como inocente na história. Tudo culpa dessa cultura ""machista explorada e opressora"" que acredita veemente que a mulher é um ser angelical, dócil, e que não se deixa se corromper pela profanação mundana, ante à isto, se mantém na pureza. Tolos homens.

A consequência desta prepotência é mais que conhecida. Além do exemplo do compartilhamento indevido (?) do material ""intimo"", temos também diversos casos de mulheres que se envolvem com bandidos. O cara mata, rouba, sequestra, estrupa, menti, e faz tudo o que é de errado para todo mundo, mas menos pra ela, pois ele ""a ama"" e ela não é nenhuma ""qualquer uma"" para ser tratada assim também por ele - segundo o pensamento de bosta dela.

Logo, tudo está conectado. A razão pela real ser ampla é esta. Se este mito da mulher inocente fosse quebrado e os homens parassem de tratar e ver as mulheres como semi-deusas, muito desses maus se desfariam. Todo essas consequências se variam do fator que homens que não controlam nem o próprio pau vangloriam qualquer mulher por aí. Se estas fossem tratadas com o devido valor que valem, nada disso aconteceria.

No fim, o erro é nosso. A culpa é nossa. Por darmos tanto poder à quem, por muitas vezes, não valia nem o prato que comia...

#Ross",NA,NA,"""Stacys""",MGTOW,Metendo a Real,Mulher,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,5,0,22,0,22,0,3,
